Wall time,Step,Value
1618388701.48195,1,0.01402981299906969
1618388713.1510832,11,0.573715329170227
1618388724.8490715,21,0.6007373929023743
1618388736.4778554,31,0.6379398107528687
1618388748.273475,41,0.6037023067474365
1618388759.6974363,51,0.6355708837509155
1618388771.5171435,61,0.6079609990119934
1618388782.940903,71,0.6455295085906982
1618388794.527996,81,0.6742329597473145
1618388806.0563333,91,0.6370706558227539
