Wall time,Step,Value
1618388701.48195,1,34.17618942260742
1618388713.1510832,11,30.57621192932129
1618388724.8490715,21,29.51701545715332
1618388736.4778554,31,29.147850036621094
1618388748.273475,41,29.72999382019043
1618388759.6974363,51,31.680007934570312
1618388771.5171435,61,30.781780242919922
1618388782.940903,71,30.02630615234375
1618388794.527996,81,29.60379981994629
1618388806.0563333,91,29.588748931884766
1618388817.4916446,101,29.027908325195312
1618388829.3875694,111,28.722320556640625
1618388840.873598,121,29.266347885131836
1618388852.4004378,131,29.22631072998047
1618388863.836058,141,29.00774383544922
1618388875.2048683,151,27.762609481811523
1618388886.6277156,161,28.02039337158203
1618388898.0608242,171,28.183549880981445
1618388909.5050247,181,28.022117614746094
1618388920.9452066,191,27.8394832611084
1618388932.5005894,201,27.28131103515625
1618388944.0818727,211,27.693832397460938
1618388955.5136156,221,27.365982055664062
1618388967.2009075,231,26.36690902709961
1618388978.815491,241,27.685871124267578
1618388990.3190413,251,27.421306610107422
1618389002.1731853,261,25.75295639038086
1618389014.0290184,271,26.643230438232422
1618389025.6359925,281,26.39581871032715
1618389037.246541,291,26.16441535949707
1618389048.7997243,301,26.311264038085938
1618389059.9776537,311,25.78946876525879
1618389071.479163,321,26.352811813354492
1618389083.2122552,331,26.296720504760742
1618389094.9929745,341,26.154382705688477
1618389106.4981627,351,28.37076759338379
1618389118.3788843,361,26.4645938873291
1618389130.410843,371,25.720340728759766
1618389142.001535,381,25.677034378051758
1618389153.4160302,391,26.371992111206055
1618389165.2426312,401,25.338973999023438
1618389176.7974796,411,25.716917037963867
1618389188.3756177,421,24.597759246826172
1618389199.7070022,431,25.230388641357422
1618389211.4968643,441,25.788402557373047
1618389222.6756957,451,26.0769100189209
1618389234.0695434,461,25.008089065551758
1618389245.5492861,471,24.781362533569336
1618389257.0241232,481,25.30809211730957
1618389268.7247422,491,24.456350326538086
1618389280.1956117,501,25.203739166259766
1618389291.8259482,511,23.782806396484375
1618389303.5973246,521,25.034286499023438
1618389315.3978908,531,25.064205169677734
1618389327.1496782,541,24.50737953186035
1618389338.4582307,551,25.251787185668945
1618389350.047879,561,24.88369369506836
1618389361.2646875,571,25.403736114501953
1618389372.960356,581,24.068796157836914
1618389384.3844962,591,24.504440307617188
1618389395.843679,601,24.810876846313477
1618389407.2602484,611,24.389314651489258
1618389418.7943416,621,25.65489387512207
1618389430.362813,631,24.30449676513672
1618389441.8429134,641,25.220422744750977
1618389453.2520235,651,24.484346389770508
1618389464.6398776,661,24.42292594909668
1618389475.8588865,671,24.363414764404297
1618389487.2584171,681,24.118846893310547
1618389498.6560652,691,24.837068557739258
1618389510.0349858,701,23.987585067749023
1618389521.7370794,711,24.801916122436523
1618389533.0915637,721,24.109546661376953
1618389544.9956982,731,24.31244659423828
1618389556.8197494,741,24.42750358581543
1618389568.3942533,751,23.95445442199707
1618389580.0736017,761,24.60816764831543
1618389592.8259385,771,23.199880599975586
1618389605.5588431,781,23.749061584472656
1618389618.7659333,791,24.253437042236328
1618389631.4932585,801,24.007524490356445
1618389643.9520626,811,24.267669677734375
1618389656.0764463,821,24.036174774169922
1618389667.84515,831,25.010313034057617
1618389679.6475146,841,23.054006576538086
1618389691.1910136,851,24.020002365112305
1618389702.9368,861,24.263931274414062
1618389715.2926283,871,23.348388671875
1618389726.7815604,881,24.793840408325195
1618389740.4143798,891,24.08292007446289
1618389755.622574,901,23.68934440612793
1618389774.8841841,911,24.28540802001953
1618389794.4772587,921,24.75019073486328
1618389813.142328,931,23.730087280273438
1618389829.7459233,941,23.979408264160156
1618389843.3640018,951,23.938661575317383
1618389857.7196352,961,24.73583984375
1618389870.9843922,971,24.60134506225586
1618389885.1510124,981,23.76300048828125
1618389898.855962,991,24.742101669311523
1618421885.2823837,1001,23.467134475708008
1618421896.687707,1011,24.13430404663086
1618421907.489535,1021,22.998849868774414
1618421918.4464843,1031,23.782655715942383
1618421929.3003778,1041,24.57455062866211
1618421940.1580114,1051,24.00543212890625
1618421951.559057,1061,24.088037490844727
1618421962.5865715,1071,24.224653244018555
1618421973.7267566,1081,24.093997955322266
1618421984.7006054,1091,23.86172103881836
1618421995.525899,1101,23.457101821899414
1618422006.2982254,1111,24.48755645751953
1618422017.2200627,1121,23.707618713378906
1618422028.0552108,1131,23.615835189819336
1618422038.9816241,1141,23.017314910888672
1618422049.7794845,1151,24.887174606323242
1618422060.7364292,1161,23.297666549682617
1618422071.7857654,1171,24.206995010375977
1618422082.7160146,1181,24.074665069580078
1618422093.866891,1191,23.445003509521484
1618422105.0418465,1201,24.138208389282227
1618422116.0836377,1211,24.07587432861328
1618422127.1176336,1221,23.39655303955078
1618422137.8552027,1231,23.119543075561523
1618422148.6980002,1241,23.789159774780273
1618422159.508773,1251,24.5347843170166
1618422170.4979966,1261,23.662837982177734
1618422181.5329993,1271,24.505390167236328
1618422192.763653,1281,24.181875228881836
1618422203.808829,1291,23.710134506225586
1618422214.7817776,1301,23.633106231689453
1618422225.8777716,1311,23.515243530273438
1618422236.8641539,1321,23.60503387451172
1618422247.9999382,1331,23.129152297973633
1618422259.1907043,1341,23.295656204223633
1618422270.0971766,1351,24.84138298034668
1618422281.111211,1361,24.524913787841797
1618422292.1889753,1371,23.993083953857422
1618422303.1452053,1381,22.853084564208984
1618422314.183594,1391,24.153928756713867
1618422325.1002772,1401,23.23387336730957
1618422336.013974,1411,23.273813247680664
1618422347.4389653,1421,23.477006912231445
1618422358.6245115,1431,22.760719299316406
1618422369.540851,1441,23.95265007019043
1618422380.9663453,1451,23.605018615722656
1618422391.7148182,1461,23.318355560302734
1618422402.6273394,1471,23.51894187927246
1618422413.3957803,1481,23.853755950927734
1618422424.6813614,1491,23.25046157836914
1618422435.6734087,1501,23.400218963623047
1618422446.5821273,1511,23.666749954223633
1618422457.6860797,1521,23.57345199584961
1618422468.7919385,1531,23.255844116210938
1618422480.3697412,1541,23.35666847229004
1618422491.4022667,1551,23.74826431274414
1618422502.3535345,1561,23.242237091064453
1618422513.3027878,1571,23.494827270507812
1618422524.3922021,1581,23.21295738220215
1618422535.615029,1591,24.004926681518555
1618422546.421151,1601,23.08282470703125
1618422557.4753542,1611,24.292465209960938
1618422568.3875256,1621,24.287185668945312
1618422579.456202,1631,23.164642333984375
1618422591.1234815,1641,24.409961700439453
1618422602.1896079,1651,23.38633155822754
1618422613.1218717,1661,22.999858856201172
1618422624.7915854,1671,23.609516143798828
1618422635.8536363,1681,23.02981948852539
1618422646.9908803,1691,23.880386352539062
1618422658.0675607,1701,22.70577621459961
1618422668.9453254,1711,23.554119110107422
1618422680.1447537,1721,23.26476287841797
1618422691.1304688,1731,23.363265991210938
1618422701.9313312,1741,23.4138126373291
1618422712.7346926,1751,22.910335540771484
1618422724.1833975,1761,23.715408325195312
1618422735.2920825,1771,22.62116050720215
1618422746.1464775,1781,23.006633758544922
1618422756.9942365,1791,22.865436553955078
1618422768.264181,1801,23.23375701904297
1618422779.0696843,1811,23.402997970581055
1618422790.3200862,1821,23.375267028808594
1618422801.4914286,1831,23.955074310302734
1618422812.6613278,1841,22.821279525756836
1618422823.726829,1851,23.695573806762695
1618422835.1797729,1861,23.35312271118164
1618422846.189631,1871,22.787477493286133
1618422857.6068132,1881,23.70824432373047
1618422868.2540019,1891,23.105846405029297
1618422879.384377,1901,22.55895233154297
1618422890.220306,1911,23.796451568603516
1618422901.558081,1921,23.849994659423828
1618422912.498698,1931,23.048059463500977
