Wall time,Step,Value
1618407579.6717365,1000,0.1324278712272644
1618429331.7171898,2000,0.1571778953075409
1618486969.8388357,3000,0.1757485717535019
1618564567.41275,4000,0.19013091921806335
1618565876.4400082,5000,0.1902424842119217
1618567205.6316023,6000,0.19928207993507385
1618568786.3264234,7000,0.20065392553806305
1618570286.9497817,8000,0.20978492498397827
1618572363.724443,9000,0.21760839223861694
1618574258.061804,10000,0.22308844327926636
